Year,HarvCounty,SeasonGroup,Sex,AssignedAge,Total
2018,PEORIA,YOUTH,F,F,2
2018,PEORIA,YOUTH,M,A,2
2018,PEORIA,YOUTH,M,F,1
2018,PEORIA,YOUTH,M,Y,2
2018,PERRY,ARCHERY,F,A,377
2018,PERRY,ARCHERY,F,F,57
2018,PERRY,ARCHERY,M,A,240
2018,PERRY,ARCHERY,M,F,70
2018,PERRY,ARCHERY,M,Y,127
2018,PERRY,FIREARM,F,A,457
2018,PERRY,FIREARM,F,F,79
2018,PERRY,FIREARM,M,A,485
2018,PERRY,FIREARM,M,F,104
2018,PERRY,FIREARM,M,Y,226
2018,PERRY,LATEWINTER,F,A,208
2018,PERRY,LATEWINTER,F,F,36
2018,PERRY,LATEWINTER,M,F,33
2018,PERRY,LATEWINTER,M,Y,1
2018,PERRY,MUZZLE,F,A,33
2018,PERRY,MUZZLE,F,F,2
2018,PERRY,MUZZLE,M,A,13
2018,PERRY,MUZZLE,M,F,9
2018,PERRY,MUZZLE,M,Y,4
2018,PERRY,YOUTH,F,A,14
2018,PERRY,YOUTH,F,F,1
2018,PERRY,YOUTH,M,A,4
2018,PERRY,YOUTH,M,F,1
2018,PERRY,YOUTH,M,Y,4
2018,PIATT,ARCHERY,F,A,79
2018,PIATT,ARCHERY,F,F,10
2018,PIATT,ARCHERY,M,A,50
2018,PIATT,ARCHERY,M,F,15
2018,PIATT,ARCHERY,M,Y,28
2018,PIATT,FIREARM,F,A,33
2018,PIATT,FIREARM,F,F,8
2018,PIATT,FIREARM,M,A,41
2018,PIATT,FIREARM,M,F,4
2018,PIATT,FIREARM,M,Y,33
2018,PIATT,MUZZLE,F,A,3
2018,PIATT,MUZZLE,M,A,2
2018,PIATT,MUZZLE,M,Y,1
2018,PIATT,YOUTH,M,Y,1
2018,PIKE,ARCHERY,F,A,887
2018,PIKE,ARCHERY,F,F,112
2018,PIKE,ARCHERY,M,A,792
2018,PIKE,ARCHERY,M,F,105
2018,PIKE,ARCHERY,M,Y,239
2018,PIKE,FIREARM,F,A,748
2018,PIKE,FIREARM,F,F,138
2018,PIKE,FIREARM,M,A,720
2018,PIKE,FIREARM,M,F,166
2018,PIKE,FIREARM,M,Y,284
2018,PIKE,MUZZLE,F,A,86
2018,PIKE,MUZZLE,F,F,15
2018,PIKE,MUZZLE,M,A,36
2018,PIKE,MUZZLE,M,F,17
2018,PIKE,MUZZLE,M,Y,14
2018,PIKE,YOUTH,F,A,20
2018,PIKE,YOUTH,F,F,6
2018,PIKE,YOUTH,M,A,34
2018,PIKE,YOUTH,M,F,7
2018,PIKE,YOUTH,M,Y,16
2018,POPE,ARCHERY,F,A,369
2018,POPE,ARCHERY,F,F,45
2018,POPE,ARCHERY,M,A,216
2018,POPE,ARCHERY,M,F,64
2018,POPE,ARCHERY,M,Y,168
2018,POPE,FIREARM,F,A,421
2018,POPE,FIREARM,F,F,68
2018,POPE,FIREARM,M,A,391
2018,POPE,FIREARM,M,F,115
2018,POPE,FIREARM,M,Y,445
2018,POPE,MUZZLE,F,A,24
2018,POPE,MUZZLE,F,F,3
2018,POPE,MUZZLE,M,A,14
2018,POPE,MUZZLE,M,F,4
2018,POPE,MUZZLE,M,Y,6
2018,POPE,YOUTH,F,A,7
2018,POPE,YOUTH,F,F,1
2018,POPE,YOUTH,M,A,3
2018,POPE,YOUTH,M,Y,5
2018,PULASKI,ARCHERY,F,A,113
2018,PULASKI,ARCHERY,F,F,18
2018,PULASKI,ARCHERY,M,A,46
2018,PULASKI,ARCHERY,M,F,16
2018,PULASKI,ARCHERY,M,Y,38
2018,PULASKI,FIREARM,F,A,67
2018,PULASKI,FIREARM,F,F,21
2018,PULASKI,FIREARM,M,A,101
2018,PULASKI,FIREARM,M,F,11
2018,PULASKI,FIREARM,M,Y,81
2018,PULASKI,MUZZLE,F,A,7
2018,PULASKI,MUZZLE,M,A,5
2018,PULASKI,MUZZLE,M,F,1
2018,PULASKI,YOUTH,M,A,3
2018,PULASKI,YOUTH,M,Y,3
2018,PUTNAM,ARCHERY,F,A,104
2018,PUTNAM,ARCHERY,F,F,20
2018,PUTNAM,ARCHERY,M,A,60
2018,PUTNAM,ARCHERY,M,F,20
2018,PUTNAM,ARCHERY,M,Y,48
2018,PUTNAM,FIREARM,F,A,120
2018,PUTNAM,FIREARM,F,F,26
2018,PUTNAM,FIREARM,M,A,106
2018,PUTNAM,FIREARM,M,F,29
2018,PUTNAM,FIREARM,M,Y,62
2018,PUTNAM,LATEWINTER,F,A,34
2018,PUTNAM,LATEWINTER,F,F,6
2018,PUTNAM,LATEWINTER,M,F,9
2018,PUTNAM,MUZZLE,F,A,14
2018,PUTNAM,MUZZLE,F,F,3
2018,PUTNAM,MUZZLE,M,F,4
2018,PUTNAM,MUZZLE,M,Y,4
2018,PUTNAM,YOUTH,F,A,2
2018,PUTNAM,YOUTH,F,F,2
2018,PUTNAM,YOUTH,M,Y,1
2018,RANDOLPH,ARCHERY,F,A,452
2018,RANDOLPH,ARCHERY,F,F,82
2018,RANDOLPH,ARCHERY,M,A,278
2018,RANDOLPH,ARCHERY,M,F,87
2018,RANDOLPH,ARCHERY,M,Y,205
2018,RANDOLPH,FIREARM,F,A,782
2018,RANDOLPH,FIREARM,F,F,158
2018,RANDOLPH,FIREARM,M,A,660
2018,RANDOLPH,FIREARM,M,F,196
2018,RANDOLPH,FIREARM,M,Y,479
2018,RANDOLPH,MUZZLE,F,A,84
2018,RANDOLPH,MUZZLE,F,F,8
2018,RANDOLPH,MUZZLE,M,A,21
2018,RANDOLPH,MUZZLE,M,F,11
2018,RANDOLPH,MUZZLE,M,Y,8
2018,RANDOLPH,YOUTH,F,A,42
2018,RANDOLPH,YOUTH,F,F,8
2018,RANDOLPH,YOUTH,M,A,3
2018,RANDOLPH,YOUTH,M,F,5
2018,RANDOLPH,YOUTH,M,Y,18
2018,RICHLAND,ARCHERY,F,A,170
2018,RICHLAND,ARCHERY,F,F,49
2018,RICHLAND,ARCHERY,M,A,96
2018,RICHLAND,ARCHERY,M,F,45
2018,RICHLAND,ARCHERY,M,Y,69
2018,RICHLAND,FIREARM,F,A,216
2018,RICHLAND,FIREARM,F,F,71
2018,RICHLAND,FIREARM,M,A,206
2018,RICHLAND,FIREARM,M,F,87
2018,RICHLAND,FIREARM,M,Y,114
2018,RICHLAND,MUZZLE,F,A,7
2018,RICHLAND,MUZZLE,F,F,1
2018,RICHLAND,MUZZLE,M,A,5
2018,RICHLAND,MUZZLE,M,F,1
2018,RICHLAND,MUZZLE,M,Y,4
2018,RICHLAND,YOUTH,F,A,2
2018,RICHLAND,YOUTH,F,F,1
2018,RICHLAND,YOUTH,M,A,2
2018,RICHLAND,YOUTH,M,F,2
2018,ROCK ISLAND,ARCHERY,F,A,298
2018,ROCK ISLAND,ARCHERY,F,F,59
2018,ROCK ISLAND,ARCHERY,M,A,167
2018,ROCK ISLAND,ARCHERY,M,F,60
2018,ROCK ISLAND,ARCHERY,M,Y,132
2018,ROCK ISLAND,FIREARM,F,A,256
2018,ROCK ISLAND,FIREARM,F,F,57
2018,ROCK ISLAND,FIREARM,M,A,207
2018,ROCK ISLAND,FIREARM,M,F,91
2018,ROCK ISLAND,FIREARM,M,Y,180
2018,ROCK ISLAND,LATEWINTER,F,A,51
2018,ROCK ISLAND,LATEWINTER,F,F,16
2018,ROCK ISLAND,LATEWINTER,M,F,20
2018,ROCK ISLAND,MUZZLE,F,A,17
2018,ROCK ISLAND,MUZZLE,F,F,1
2018,ROCK ISLAND,MUZZLE,M,A,17
2018,ROCK ISLAND,MUZZLE,M,F,8
2018,ROCK ISLAND,MUZZLE,M,Y,4
2018,ROCK ISLAND,YOUTH,F,A,9
2018,ROCK ISLAND,YOUTH,M,A,4
2018,ROCK ISLAND,YOUTH,M,F,1
2018,ROCK ISLAND,YOUTH,M,Y,4
2018,SALINE,ARCHERY,F,A,281
2018,SALINE,ARCHERY,F,F,41
2018,SALINE,ARCHERY,M,A,132
2018,SALINE,ARCHERY,M,F,26
2018,SALINE,ARCHERY,M,Y,90
2018,SALINE,FIREARM,F,A,325
2018,SALINE,FIREARM,F,F,53
2018,SALINE,FIREARM,M,A,285
2018,SALINE,FIREARM,M,F,67
2018,SALINE,FIREARM,M,Y,215
2018,SALINE,LATEWINTER,F,A,79
2018,SALINE,LATEWINTER,F,F,11
2018,SALINE,LATEWINTER,M,F,9
2018,SALINE,MUZZLE,F,A,16
2018,SALINE,MUZZLE,M,A,13
2018,SALINE,MUZZLE,M,F,4
2018,SALINE,MUZZLE,M,Y,8
2018,SALINE,YOUTH,F,A,13
2018,SALINE,YOUTH,F,F,1
2018,SALINE,YOUTH,M,A,1
2018,SALINE,YOUTH,M,F,1
2018,SALINE,YOUTH,M,Y,1
2018,SANGAMON,ARCHERY,F,A,363
2018,SANGAMON,ARCHERY,F,F,64
2018,SANGAMON,ARCHERY,M,A,216
2018,SANGAMON,ARCHERY,M,F,102
2018,SANGAMON,ARCHERY,M,Y,158
2018,SANGAMON,FIREARM,F,A,174
2018,SANGAMON,FIREARM,F,F,26
2018,SANGAMON,FIREARM,M,A,208
2018,SANGAMON,FIREARM,M,F,46
2018,SANGAMON,FIREARM,M,Y,106
2018,SANGAMON,MUZZLE,F,A,25
2018,SANGAMON,MUZZLE,F,F,2
2018,SANGAMON,MUZZLE,M,A,12
2018,SANGAMON,MUZZLE,M,F,6
2018,SANGAMON,MUZZLE,M,Y,5
2018,SANGAMON,YOUTH,F,A,6
2018,SANGAMON,YOUTH,F,F,3
2018,SANGAMON,YOUTH,M,A,2
2018,SANGAMON,YOUTH,M,F,1
2018,SANGAMON,YOUTH,M,Y,2
2018,SCHUYLER,ARCHERY,F,A,368
2018,SCHUYLER,ARCHERY,F,F,73
2018,SCHUYLER,ARCHERY,M,A,332
2018,SCHUYLER,ARCHERY,M,F,71
2018,SCHUYLER,ARCHERY,M,Y,156
2018,SCHUYLER,FIREARM,F,A,510
2018,SCHUYLER,FIREARM,F,F,178
2018,SCHUYLER,FIREARM,M,A,436
2018,SCHUYLER,FIREARM,M,F,168
2018,SCHUYLER,FIREARM,M,Y,214
2018,SCHUYLER,MUZZLE,F,A,35
2018,SCHUYLER,MUZZLE,F,F,10
2018,SCHUYLER,MUZZLE,M,A,23
2018,SCHUYLER,MUZZLE,M,F,6
2018,SCHUYLER,MUZZLE,M,Y,7
2018,SCHUYLER,YOUTH,F,A,14
2018,SCHUYLER,YOUTH,F,F,4
2018,SCHUYLER,YOUTH,M,A,9
2018,SCHUYLER,YOUTH,M,F,4
2018,SCHUYLER,YOUTH,M,Y,12
2018,SCOTT,ARCHERY,F,A,107
2018,SCOTT,ARCHERY,F,F,18
2018,SCOTT,ARCHERY,M,A,70
2018,SCOTT,ARCHERY,M,F,20
2018,SCOTT,ARCHERY,M,Y,40
2018,SCOTT,FIREARM,F,A,118
2018,SCOTT,FIREARM,F,F,21
2018,SCOTT,FIREARM,M,A,110
2018,SCOTT,FIREARM,M,F,26
2018,SCOTT,FIREARM,M,Y,54
2018,SCOTT,MUZZLE,F,A,8
2018,SCOTT,MUZZLE,F,F,1
2018,SCOTT,MUZZLE,M,A,1
2018,SCOTT,MUZZLE,M,Y,1
2018,SCOTT,YOUTH,F,A,1
2018,SCOTT,YOUTH,M,A,2
2018,SCOTT,YOUTH,M,F,2
2018,SCOTT,YOUTH,M,Y,1
2018,SHELBY,ARCHERY,F,A,322
2018,SHELBY,ARCHERY,F,F,77
2018,SHELBY,ARCHERY,M,A,192
2018,SHELBY,ARCHERY,M,F,75
2018,SHELBY,ARCHERY,M,Y,166
2018,SHELBY,FIREARM,F,A,336
2018,SHELBY,FIREARM,F,F,90
2018,SHELBY,FIREARM,M,A,346
2018,SHELBY,FIREARM,M,F,122
2018,SHELBY,FIREARM,M,Y,237
2018,SHELBY,LATEWINTER,F,A,85
2018,SHELBY,LATEWINTER,F,F,12
2018,SHELBY,LATEWINTER,M,F,22
2018,SHELBY,LATEWINTER,M,Y,1
2018,SHELBY,MUZZLE,F,A,20
2018,SHELBY,MUZZLE,F,F,3
2018,SHELBY,MUZZLE,M,A,5
2018,SHELBY,MUZZLE,M,F,9
2018,SHELBY,MUZZLE,M,Y,7
2018,SHELBY,YOUTH,F,A,7
2018,SHELBY,YOUTH,F,F,6
2018,SHELBY,YOUTH,M,A,2
2018,SHELBY,YOUTH,M,F,5
2018,SHELBY,YOUTH,M,Y,6
2018,ST CLAIR,ARCHERY,F,A,281
2018,ST CLAIR,ARCHERY,F,F,32
2018,ST CLAIR,ARCHERY,M,A,158
2018,ST CLAIR,ARCHERY,M,F,49
2018,ST CLAIR,ARCHERY,M,Y,159
2018,ST CLAIR,FIREARM,F,A,216
2018,ST CLAIR,FIREARM,F,F,22
2018,ST CLAIR,FIREARM,M,A,237
2018,ST CLAIR,FIREARM,M,F,48
2018,ST CLAIR,FIREARM,M,Y,195
2018,ST CLAIR,MUZZLE,F,A,9
2018,ST CLAIR,MUZZLE,F,F,1
2018,ST CLAIR,MUZZLE,M,A,3
2018,ST CLAIR,MUZZLE,M,F,1
2018,ST CLAIR,MUZZLE,M,Y,3
2018,ST CLAIR,YOUTH,F,A,8
2018,ST CLAIR,YOUTH,F,F,1
2018,ST CLAIR,YOUTH,M,Y,5
2018,STARK,ARCHERY,F,A,49
2018,STARK,ARCHERY,F,F,12
2018,STARK,ARCHERY,M,A,25
2018,STARK,ARCHERY,M,F,13
2018,STARK,ARCHERY,M,Y,22
2018,STARK,FIREARM,F,A,64
2018,STARK,FIREARM,F,F,16
2018,STARK,FIREARM,M,A,46
2018,STARK,FIREARM,M,F,20
2018,STARK,FIREARM,M,Y,30
2018,STARK,MUZZLE,F,A,3
2018,STARK,MUZZLE,M,A,3
2018,STARK,MUZZLE,M,F,3
2018,STARK,MUZZLE,M,Y,1
2018,STARK,YOUTH,M,F,2
2018,STEPHENSON,ARCHERY,F,A,179
2018,STEPHENSON,ARCHERY,F,F,16
2018,STEPHENSON,ARCHERY,M,A,126
2018,STEPHENSON,ARCHERY,M,F,37
2018,STEPHENSON,ARCHERY,M,Y,103
2018,STEPHENSON,CWD,F,A,87
2018,STEPHENSON,CWD,F,F,20
2018,STEPHENSON,CWD,M,A,19
2018,STEPHENSON,CWD,M,F,18
2018,STEPHENSON,CWD,M,Y,18
2018,STEPHENSON,FIREARM,F,A,188
2018,STEPHENSON,FIREARM,F,F,47
2018,STEPHENSON,FIREARM,M,A,206
2018,STEPHENSON,FIREARM,M,F,50
2018,STEPHENSON,FIREARM,M,Y,111
2018,STEPHENSON,MUZZLE,F,A,10
2018,STEPHENSON,MUZZLE,F,F,1
2018,STEPHENSON,MUZZLE,M,A,1
2018,STEPHENSON,MUZZLE,M,F,4
2018,STEPHENSON,MUZZLE,M,Y,4
2018,STEPHENSON,YOUTH,F,A,3
2018,STEPHENSON,YOUTH,M,F,2
2018,STEPHENSON,YOUTH,M,Y,2
2018,TAZEWELL,ARCHERY,F,A,250
2018,TAZEWELL,ARCHERY,F,F,44
2018,TAZEWELL,ARCHERY,M,A,154
2018,TAZEWELL,ARCHERY,M,F,56
2018,TAZEWELL,ARCHERY,M,Y,115
2018,TAZEWELL,FIREARM,F,A,168
2018,TAZEWELL,FIREARM,F,F,41
2018,TAZEWELL,FIREARM,M,A,129
2018,TAZEWELL,FIREARM,M,F,43
2018,TAZEWELL,FIREARM,M,Y,102
2018,TAZEWELL,MUZZLE,F,A,13
2018,TAZEWELL,MUZZLE,F,F,3
2018,TAZEWELL,MUZZLE,M,A,5
2018,TAZEWELL,MUZZLE,M,F,2
2018,TAZEWELL,MUZZLE,M,Y,2
2018,TAZEWELL,YOUTH,F,A,6
2018,TAZEWELL,YOUTH,F,F,2
2018,TAZEWELL,YOUTH,M,A,3
2018,TAZEWELL,YOUTH,M,F,3
2018,TAZEWELL,YOUTH,M,Y,2
2018,UNION,ARCHERY,F,A,426
2018,UNION,ARCHERY,F,F,46
2018,UNION,ARCHERY,M,A,223
2018,UNION,ARCHERY,M,F,44
2018,UNION,ARCHERY,M,Y,131
2018,UNION,FIREARM,F,A,489
2018,UNION,FIREARM,F,F,79
2018,UNION,FIREARM,M,A,452
2018,UNION,FIREARM,M,F,88
2018,UNION,FIREARM,M,Y,298
2018,UNION,MUZZLE,F,A,33
2018,UNION,MUZZLE,F,F,8
2018,UNION,MUZZLE,M,A,15
2018,UNION,MUZZLE,M,F,4
2018,UNION,MUZZLE,M,Y,3
2018,UNION,YOUTH,F,A,14
2018,UNION,YOUTH,F,F,3
2018,UNION,YOUTH,M,A,4
2018,UNION,YOUTH,M,F,3
2018,UNION,YOUTH,M,Y,9
2018,VERMILION,ARCHERY,F,A,343
2018,VERMILION,ARCHERY,F,F,49
2018,VERMILION,ARCHERY,M,A,255
2018,VERMILION,ARCHERY,M,F,77
2018,VERMILION,ARCHERY,M,Y,162
2018,VERMILION,FIREARM,F,A,147
2018,VERMILION,FIREARM,F,F,25
2018,VERMILION,FIREARM,M,A,188
2018,VERMILION,FIREARM,M,F,44
2018,VERMILION,FIREARM,M,Y,84
2018,VERMILION,MUZZLE,F,A,16
2018,VERMILION,MUZZLE,F,F,4
2018,VERMILION,MUZZLE,M,A,15
2018,VERMILION,MUZZLE,M,F,4
2018,VERMILION,MUZZLE,M,Y,1
2018,VERMILION,YOUTH,F,A,3
2018,VERMILION,YOUTH,M,A,2
2018,VERMILION,YOUTH,M,F,1
2018,VERMILION,YOUTH,M,Y,3
2018,WABASH,ARCHERY,F,A,68
2018,WABASH,ARCHERY,F,F,12
2018,WABASH,ARCHERY,M,A,54
2018,WABASH,ARCHERY,M,F,17
2018,WABASH,ARCHERY,M,Y,32
2018,WABASH,FIREARM,F,A,41
2018,WABASH,FIREARM,F,F,5
2018,WABASH,FIREARM,M,A,93
2018,WABASH,FIREARM,M,F,15
2018,WABASH,FIREARM,M,Y,45
2018,WABASH,MUZZLE,F,A,7
2018,WABASH,MUZZLE,M,A,4
2018,WABASH,MUZZLE,M,F,1
2018,WABASH,MUZZLE,M,Y,2
2018,WABASH,YOUTH,F,F,1
2018,WARREN,ARCHERY,F,A,106
2018,WARREN,ARCHERY,F,F,16
2018,WARREN,ARCHERY,M,A,86
2018,WARREN,ARCHERY,M,F,21
2018,WARREN,ARCHERY,M,Y,42
2018,WARREN,FIREARM,F,A,155
2018,WARREN,FIREARM,F,F,39
2018,WARREN,FIREARM,M,A,128
2018,WARREN,FIREARM,M,F,65
2018,WARREN,FIREARM,M,Y,91
2018,WARREN,MUZZLE,F,A,17
2018,WARREN,MUZZLE,F,F,1
2018,WARREN,MUZZLE,M,A,5
2018,WARREN,MUZZLE,M,F,4
2018,WARREN,MUZZLE,M,Y,4
2018,WARREN,YOUTH,F,A,1
2018,WARREN,YOUTH,F,F,3
2018,WARREN,YOUTH,M,Y,1
2018,WASHINGTON,ARCHERY,F,A,196
2018,WASHINGTON,ARCHERY,F,F,28
2018,WASHINGTON,ARCHERY,M,A,161
2018,WASHINGTON,ARCHERY,M,F,39
2018,WASHINGTON,ARCHERY,M,Y,104
2018,WASHINGTON,FIREARM,F,A,328
2018,WASHINGTON,FIREARM,F,F,57
2018,WASHINGTON,FIREARM,M,A,338
2018,WASHINGTON,FIREARM,M,F,92
2018,WASHINGTON,FIREARM,M,Y,204
2018,WASHINGTON,MUZZLE,F,A,17
2018,WASHINGTON,MUZZLE,F,F,3
2018,WASHINGTON,MUZZLE,M,A,5
2018,WASHINGTON,MUZZLE,M,F,4
2018,WASHINGTON,MUZZLE,M,Y,3
2018,WASHINGTON,YOUTH,F,A,13
2018,WASHINGTON,YOUTH,M,Y,2
2018,WAYNE,ARCHERY,F,A,366
2018,WAYNE,ARCHERY,F,F,79
2018,WAYNE,ARCHERY,M,A,198
2018,WAYNE,ARCHERY,M,F,78
2018,WAYNE,ARCHERY,M,Y,131
2018,WAYNE,FIREARM,F,A,507
2018,WAYNE,FIREARM,F,F,145
2018,WAYNE,FIREARM,M,A,425
2018,WAYNE,FIREARM,M,F,148
2018,WAYNE,FIREARM,M,Y,260
2018,WAYNE,MUZZLE,F,A,25
2018,WAYNE,MUZZLE,F,F,8
2018,WAYNE,MUZZLE,M,A,9
2018,WAYNE,MUZZLE,M,F,9
2018,WAYNE,MUZZLE,M,Y,5
2018,WAYNE,YOUTH,F,A,8
2018,WAYNE,YOUTH,F,F,2
2018,WAYNE,YOUTH,M,A,2
2018,WAYNE,YOUTH,M,F,7
2018,WAYNE,YOUTH,M,Y,6
2018,WHITE,ARCHERY,F,A,240
2018,WHITE,ARCHERY,F,F,39
2018,WHITE,ARCHERY,M,A,141
2018,WHITE,ARCHERY,M,F,20
2018,WHITE,ARCHERY,M,Y,52
2018,WHITE,FIREARM,F,A,270
2018,WHITE,FIREARM,F,F,45
2018,WHITE,FIREARM,M,A,274
2018,WHITE,FIREARM,M,F,57
2018,WHITE,FIREARM,M,Y,129
2018,WHITE,MUZZLE,F,A,22
2018,WHITE,MUZZLE,F,F,5
2018,WHITE,MUZZLE,M,A,11
2018,WHITE,MUZZLE,M,F,7
2018,WHITE,MUZZLE,M,Y,5
2018,WHITE,YOUTH,F,A,5
2018,WHITE,YOUTH,M,A,1
2018,WHITE,YOUTH,M,F,1
2018,WHITE,YOUTH,M,Y,1
2018,WHITESIDE,ARCHERY,F,A,200
2018,WHITESIDE,ARCHERY,F,F,17
2018,WHITESIDE,ARCHERY,M,A,108
2018,WHITESIDE,ARCHERY,M,F,47
2018,WHITESIDE,ARCHERY,M,Y,116
2018,WHITESIDE,FIREARM,F,A,229
2018,WHITESIDE,FIREARM,F,F,64
2018,WHITESIDE,FIREARM,M,A,146
2018,WHITESIDE,FIREARM,M,F,80
2018,WHITESIDE,FIREARM,M,Y,116
2018,WHITESIDE,MUZZLE,F,A,11
2018,WHITESIDE,MUZZLE,F,F,5
2018,WHITESIDE,MUZZLE,M,A,5
2018,WHITESIDE,MUZZLE,M,F,1
2018,WHITESIDE,MUZZLE,M,Y,6
2018,WHITESIDE,YOUTH,F,A,3
2018,WHITESIDE,YOUTH,M,F,1
2018,WHITESIDE,YOUTH,M,Y,2
2018,WILL,ARCHERY,F,A,324
2018,WILL,ARCHERY,F,F,59
2018,WILL,ARCHERY,M,A,196
2018,WILL,ARCHERY,M,F,61
2018,WILL,ARCHERY,M,Y,161
2018,WILL,CWD,F,A,27
2018,WILL,CWD,F,F,2
2018,WILL,CWD,M,A,7
2018,WILL,CWD,M,F,7
2018,WILL,CWD,M,Y,7
2018,WILL,FIREARM,F,A,72
2018,WILL,FIREARM,F,F,9
2018,WILL,FIREARM,M,A,120
2018,WILL,FIREARM,M,F,28
2018,WILL,FIREARM,M,Y,47
2018,WILL,MUZZLE,F,A,9
2018,WILL,MUZZLE,M,A,6
2018,WILL,MUZZLE,M,F,3
2018,WILL,MUZZLE,M,Y,3
2018,WILL,YOUTH,F,A,2
2018,WILL,YOUTH,M,A,3
2018,WILL,YOUTH,M,Y,2
2018,WILLIAMSON,ARCHERY,F,A,525
2018,WILLIAMSON,ARCHERY,F,F,75
2018,WILLIAMSON,ARCHERY,M,A,293
2018,WILLIAMSON,ARCHERY,M,F,86
2018,WILLIAMSON,ARCHERY,M,Y,195
2018,WILLIAMSON,FIREARM,F,A,624
2018,WILLIAMSON,FIREARM,F,F,117
2018,WILLIAMSON,FIREARM,M,A,508
2018,WILLIAMSON,FIREARM,M,F,174
2018,WILLIAMSON,FIREARM,M,Y,431
2018,WILLIAMSON,MUZZLE,F,A,26
2018,WILLIAMSON,MUZZLE,F,F,5
2018,WILLIAMSON,MUZZLE,M,A,11
2018,WILLIAMSON,MUZZLE,M,F,6
2018,WILLIAMSON,MUZZLE,M,Y,8
2018,WILLIAMSON,YOUTH,F,A,14
2018,WILLIAMSON,YOUTH,F,F,4
2018,WILLIAMSON,YOUTH,M,A,1
2018,WILLIAMSON,YOUTH,M,F,4
2018,WILLIAMSON,YOUTH,M,Y,2
2018,WINNEBAGO,ARCHERY,F,A,167
2018,WINNEBAGO,ARCHERY,F,F,16
2018,WINNEBAGO,ARCHERY,M,A,136
2018,WINNEBAGO,ARCHERY,M,F,27
2018,WINNEBAGO,ARCHERY,M,Y,116
2018,WINNEBAGO,CWD,F,A,50
2018,WINNEBAGO,CWD,F,F,4
2018,WINNEBAGO,CWD,M,A,17
2018,WINNEBAGO,CWD,M,F,11
2018,WINNEBAGO,CWD,M,Y,10
2018,WINNEBAGO,FIREARM,F,A,98
2018,WINNEBAGO,FIREARM,F,F,21
2018,WINNEBAGO,FIREARM,M,A,116
2018,WINNEBAGO,FIREARM,M,F,32
2018,WINNEBAGO,FIREARM,M,Y,103
2018,WINNEBAGO,MUZZLE,F,A,6
2018,WINNEBAGO,MUZZLE,M,A,5
2018,WINNEBAGO,MUZZLE,M,F,1
2018,WINNEBAGO,MUZZLE,M,Y,1
2018,WINNEBAGO,YOUTH,F,A,2
2018,WINNEBAGO,YOUTH,M,A,2
2018,WINNEBAGO,YOUTH,M,Y,3
2018,WOODFORD,ARCHERY,F,A,230
2018,WOODFORD,ARCHERY,F,F,43
2018,WOODFORD,ARCHERY,M,A,135
2018,WOODFORD,ARCHERY,M,F,75
2018,WOODFORD,ARCHERY,M,Y,87
2018,WOODFORD,FIREARM,F,A,196
2018,WOODFORD,FIREARM,F,F,46
2018,WOODFORD,FIREARM,M,A,168
2018,WOODFORD,FIREARM,M,F,50
2018,WOODFORD,FIREARM,M,Y,82
2018,WOODFORD,MUZZLE,F,A,21
2018,WOODFORD,MUZZLE,F,F,1
2018,WOODFORD,MUZZLE,M,A,8
2018,WOODFORD,MUZZLE,M,F,7
2018,WOODFORD,YOUTH,F,A,12
2018,WOODFORD,YOUTH,F,F,4
2018,WOODFORD,YOUTH,M,A,3
2018,WOODFORD,YOUTH,M,F,6
2018,WOODFORD,YOUTH,M,Y,5
2019,ADAMS     ,ARCHERY,F,A,578
2019,ADAMS     ,ARCHERY,F,F,93
2019,ADAMS     ,ARCHERY,M,A,502
2019,ADAMS     ,ARCHERY,M,F,87
2019,ADAMS     ,ARCHERY,M,Y,232
2019,ADAMS     ,FIREARM,F,A,848
2019,ADAMS     ,FIREARM,F,F,217
2019,ADAMS     ,FIREARM,M,A,524
2019,ADAMS     ,FIREARM,M,F,260
2019,ADAMS     ,FIREARM,M,Y,329
2019,ADAMS     ,MUZZLE,F,A,38
2019,ADAMS     ,MUZZLE,F,F,6
2019,ADAMS     ,MUZZLE,M,A,22
2019,ADAMS     ,MUZZLE,M,F,8
2019,ADAMS     ,MUZZLE,M,Y,6
2019,ADAMS     ,YOUTH,F,A,43
2019,ADAMS     ,YOUTH,F,F,12
2019,ADAMS     ,YOUTH,M,A,38
2019,ADAMS     ,YOUTH,M,F,12
2019,ADAMS     ,YOUTH,M,Y,20
2019,ALEXANDER ,ARCHERY,F,A,104
2019,ALEXANDER ,ARCHERY,F,F,12
2019,ALEXANDER ,ARCHERY,M,A,61
2019,ALEXANDER ,ARCHERY,M,F,20
2019,ALEXANDER ,ARCHERY,M,Y,35
2019,ALEXANDER ,FIREARM,F,A,123
2019,ALEXANDER ,FIREARM,F,F,35
2019,ALEXANDER ,FIREARM,M,A,142
2019,ALEXANDER ,FIREARM,M,F,34
2019,ALEXANDER ,FIREARM,M,Y,119
2019,ALEXANDER ,MUZZLE,F,A,11
2019,ALEXANDER ,MUZZLE,M,A,5
2019,ALEXANDER ,MUZZLE,M,F,3
2019,ALEXANDER ,MUZZLE,M,Y,5
2019,ALEXANDER ,YOUTH,F,A,12
2019,ALEXANDER ,YOUTH,M,A,3
2019,ALEXANDER ,YOUTH,M,F,2
2019,ALEXANDER ,YOUTH,M,Y,7
2019,BOND      ,ARCHERY,F,A,159
2019,BOND      ,ARCHERY,F,F,25
